Cell	annotation	x.loc	y.loc	region
Cell8010	Immune (myeloid)	0.2155	0.8677	2
Cell8011	Fibroblast	0.3008	0.2632	2
Cell8012	Epithelial cell	0.038	0.7755	2
Cell8013	Epithelial cell	0.4073	0.4898	2
Cell8014	Epithelial cell	0.1422	0.6165	2
Cell8015	Epithelial cell	0.4327	0.4405	2
Cell8016	Muscle	0.0134	0.1653	2
Cell8017	Endothelial cell	0.3345	0.0104	2
Cell8018	Adipocyte	0.0969	0.79990000000000006	2
Cell8019	Adipocyte	0.1468	0.5276	2
Cell8020	Epithelial cell	0.0693	0.6363	2
Cell8021	Adipocyte	0.5006	0.385	2
Cell8022	Fibroblast	0.3449	0.9687	2
Cell8023	Adipocyte	0.0912	0.214	2
Cell8024	Adipocyte	0.3641	0.0533	2
Cell8025	Adipocyte	0.0366	0.2135	2
Cell8026	Epithelial cell	0.204	0.3976	2
Cell8027	Fibroblast	0.1793	0.4953	2
Cell8028	Adipocyte	0.3016	0.8443	2
Cell8029	Fibroblast	0.1282	0.8441	2
Cell8030	Epithelial cell	0.1815	0.9768	2
Cell8031	Adipocyte	0.381	0.168	2
Cell8032	Fibroblast	0.2084	0.7097	2
Cell8033	Adipocyte	0.5348	0.4512	2
Cell8034	Adipocyte	0.0391	0.6403	2
Cell8035	Fibroblast	0.372	0.741	2
Cell8036	Fibroblast	0.4506	0.6319	2
Cell8037	Epithelial cell	0.1863	0.2345	2
Cell8038	Epithelial cell	0.0811	0.6434	2
Cell8039	Endothelial cell	0.02	0.4704	2
Cell8040	Endothelial cell	0.3537	0.1575	2
Cell8041	Epithelial cell	0.4387	0.3341	2
Cell8042	Endothelial cell	0.3324	0.1946	2
Cell8043	Epithelial cell	0.3708	0.1413	2
Cell8044	Epithelial cell	0.0336	0.7189	2
Cell8045	Endothelial cell	0.3145	0.9793	2
Cell8046	Adipocyte	0.0888	0.7631	2
Cell8047	Epithelial cell	0.23	0.4767	2
Cell8048	Endothelial cell	0.2962	0.5931	2
Cell8049	Adipocyte	0.3333	0.2273	2
Cell8050	Adipocyte	0.3953	0.5314	2
Cell8051	Epithelial cell	0.2009	0.3028	2
Cell8052	Adipocyte	0.3865	0.9708	2
Cell8053	Fibroblast	0.0211	0.0538	2
Cell8054	Adipocyte	0.2985	0.5153	2
Cell8055	Epithelial cell	0.0021	0.2546	2
Cell8056	Epithelial cell	0.0195	0.5034	2
Cell8057	Epithelial cell	0.2378	0.6888	2
Cell8058	Adipocyte	0.3363	0.5417	2
Cell8059	Epithelial cell	0.1474	0.1042	2
Cell8060	Muscle	0.2381	0.1572	2
Cell8061	Endothelial cell	0.1471	0.2936	2
Cell8062	Epithelial cell	0.0884	0.1737	2
Cell8063	Adipocyte	0.1703	0.1176	2
Cell8064	Endothelial cell	0.1558	0.4949	2
Cell8065	Endothelial cell	0.1904	0.4724	2
Cell8066	Adipocyte	0.3934	0.524	2
Cell8067	Epithelial cell	0.2339	0.9407	2
Cell8068	Adipocyte	0.2678	0.6973	2
Cell8069	Fibroblast	0.3201	0.6395	2
Cell8070	Fibroblast	0.3776	0.3401	2
Cell8071	Fibroblast	0.3638	0.6549	2
Cell8072	Fibroblast	0.1287	0.4578	2
Cell8073	Fibroblast	0.3964	0.6598	2
Cell8074	Epithelial cell	0.0395	0.6825	2
Cell8075	Adipocyte	0.1796	0.7547	2
Cell8076	Epithelial cell	0.1112	0.1159	2
Cell8077	Epithelial cell	0.125	0.9129	2
Cell8078	Epithelial cell	0.4436	0.281	2
Cell8079	Adipocyte	0.2495	0.1677	2
Cell8080	Fibroblast	0.2121	0.8432	2
Cell8081	Epithelial cell	0.1525	0.0715	2
Cell8082	Fibroblast	0.3678	0.4264	2
Cell8083	Fibroblast	0.1662	0.4475	2
Cell8084	Fibroblast	0.0607	0.9691	2
Cell8085	Immune (myeloid)	0.4063	0.553	2
Cell8086	Epithelial cell	0.1608	0.2939	2
Cell8087	Adipocyte	0.2921	0.728	2
Cell8088	Adipocyte	0.1047	0.5489	2
Cell8089	Epithelial cell	0.2391	0.4747	2
Cell8090	Adipocyte	0.382	0.0343	2
Cell8091	Adipocyte	0.321	0.0755	2
Cell8092	Adipocyte	0.1833	0.1124	2
Cell8093	Adipocyte	0.1257	0.1292	2
Cell8094	Adipocyte	0.2299	0.3124	2
Cell8095	Fibroblast	0.2596	0.6525	2
Cell8096	Epithelial cell	0.4979	0.7356	2
Cell8097	Epithelial cell	0.1154	0.6333	2
Cell8098	Adipocyte	0.2893	0.6246	2
Cell8099	Epithelial cell	0.1112	0.301	2
Cell8100	Epithelial cell	0.2996	0.3962	2
Cell8101	Epithelial cell	0.3021	0.7392	2
Cell8102	Adipocyte	0.1958	0.0051	2
Cell8103	Endothelial cell	0.4623	0.7347	2
Cell8104	Adipocyte	0.047	0.2855	2
Cell8105	Immune (myeloid)	0.0478	0.188	2
Cell8106	Epithelial cell	0.1665	0.2655	2
Cell8107	Adipocyte	0.4608	0.4285	2
Cell8108	Epithelial cell	0.3398	0.1503	2
Cell8109	Epithelial cell	0.3616	0.8198	2
Cell8110	Epithelial cell	0.2834	0.9354	2
Cell8111	Immune (myeloid)	0.0768	0.294	2
Cell8112	Fibroblast	0.4453	0.3256	2
Cell8113	Adipocyte	0.1068	0.7439	2
Cell8114	Adipocyte	0.0414	0.6439	2
Cell8115	Epithelial cell	0.0207	0.4078	2
Cell8116	Fibroblast	0.3313	0.1421	2
Cell8117	Adipocyte	0.1867	0.7323	2
Cell8118	Epithelial cell	0.0075	0.5945	2
Cell8119	Epithelial cell	0.0058	0.8082	2
Cell8120	Fibroblast	0.2957	0.4014	2
Cell8121	Epithelial cell	0.2444	0.8185	2
Cell8122	Adipocyte	0.4023	0.9577	2
Cell8123	Endothelial cell	0.3715	0.9037	2
Cell8124	Endothelial cell	0.0399	0.1728	2
Cell8125	Adipocyte	0.0769	0.2014	2
Cell8126	Epithelial cell	0.3861	0.7846	2
Cell8127	Epithelial cell	0.366	0.1072	2
Cell8128	Endothelial cell	0.1455	0.9251	2
Cell8129	Epithelial cell	0.1695	0.9909	2
Cell8130	Adipocyte	0.1636	0.6256	2
Cell8131	Epithelial cell	0.2285	0.2002	2
Cell8132	Fibroblast	0.2637	0.7242	2
Cell8133	Epithelial cell	0.374	0.0052	2
Cell8134	Epithelial cell	0.0096	0.8282	2
Cell8135	Immune (myeloid)	0.359	0.0794	2
Cell8136	Adipocyte	0.1918	0.3534	2
Cell8137	Epithelial cell	0.2831	0.7802	2
Cell8138	Epithelial cell	0.1896	0.1168	2
Cell8139	Immune (myeloid)	0.3898	0.4434	2
Cell8140	Epithelial cell	0.2872	0.1767	2
Cell8141	Adipocyte	0.3625	0.1321	2
Cell8142	Adipocyte	0.4321	0.0078	2
Cell8143	Epithelial cell	0.0188	0.4526	2
Cell8144	Epithelial cell	0.225	0.4227	2
Cell8145	Epithelial cell	0.1503	0.1821	2
Cell8146	Immune (myeloid)	0.1557	0.3545	2
Cell8147	Adipocyte	0.1458	0.3993	2
Cell8148	Endothelial cell	0.5106	0.4511	2
Cell8149	Adipocyte	0.4817	0.5556	2
Cell8150	Adipocyte	0.3753	0.8461	2
Cell8151	Endothelial cell	0.0973	0.8872	2
Cell8152	Epithelial cell	0.1237	0.9968	2
Cell8153	Epithelial cell	0.2638	0.1243	2
Cell8154	Fibroblast	0.4933	0.2486	2
Cell8155	Epithelial cell	0.1317	0.4341	2
Cell8156	Adipocyte	0.3461	0.9674	2
Cell8157	Endothelial cell	0.174	0.5773	2
Cell8158	Epithelial cell	0.4028	0.3116	2
Cell8159	Epithelial cell	0.1794	0.8017	2
Cell8160	Muscle	0.1767	0.5444	2
Cell8161	Muscle	0.1921	0.4273	2
Cell8162	Adipocyte	0.2125	0.4158	2
Cell8163	Fibroblast	0.3931	0.1301	2
Cell8164	Endothelial cell	0.2401	0.0074	2
Cell8165	Adipocyte	0.4856	0.3013	2
Cell8166	Epithelial cell	0.2844	0.325	2
Cell8167	Fibroblast	0.443	0.3186	2
Cell8168	Fibroblast	0.2456	0.9558	2
Cell8169	Epithelial cell	0.1105	0.5303	2
Cell8170	Adipocyte	0.2525	0.6743	2
Cell8171	Epithelial cell	0.0951	0.924	2
Cell8172	Epithelial cell	0.2335	0.8158	2
Cell8173	Epithelial cell	0.2905	0.8709	2
Cell8174	Fibroblast	0.4888	0.5395	2
Cell8175	Epithelial cell	0.1537	0.7552	2
Cell8176	Endothelial cell	0.4209	0.9313	2
Cell8177	Immune (myeloid)	0.3134	0.5214	2
Cell8178	Fibroblast	0.2211	0.8191	2
Cell8179	Fibroblast	0.4815	0.4813	2
Cell8180	Fibroblast	0.3774	0.9193	2
Cell8181	Adipocyte	0.3397	0.9078	2
Cell8182	Epithelial cell	0.3719	0.4217	2
Cell8183	Fibroblast	0.017	0.0376	2
Cell8184	Epithelial cell	0.0786	0.9914	2
Cell8185	Adipocyte	0.3328	0.0085	2
Cell8186	Epithelial cell	0.3506	0.2099	2
Cell8187	Immune (myeloid)	0.1358	0.832	2
Cell8188	Epithelial cell	0.2498	0.1503	2
Cell8189	Adipocyte	0.0193	0.5803	2
Cell8190	Adipocyte	0.1449	0.6782	2
Cell8191	Endothelial cell	0.4472	0.3583	2
Cell8192	Epithelial cell	0.1114	0.7262	2
Cell8193	Muscle	0.0841	0.6371	2
Cell8194	Endothelial cell	0.1823	0.8395	2
Cell8195	Adipocyte	0.2036	0.0491	2
Cell8196	Adipocyte	0.3609	0.0473	2
Cell8197	Fibroblast	0.0488	0.578	2
Cell8198	Epithelial cell	0.2549	0.2414	2
Cell8199	Endothelial cell	0.2397	0.2721	2
Cell8200	Fibroblast	0.0322	0.4137	2
Cell8201	Endothelial cell	0.2264	0.5297	2
Cell8202	Fibroblast	0.4407	0.9211	2
Cell8203	Epithelial cell	0.3471	0.3394	2
Cell8204	Epithelial cell	0.2636	0.626	2
Cell8205	Adipocyte	0.0823	0.7119	2
Cell8206	Adipocyte	0.4092	0.1701	2
Cell8207	Endothelial cell	0.4195	0.3634	2
Cell8208	Epithelial cell	0.5384	0.5827	2
Cell8209	Epithelial cell	0.1476	0.0292	2
Cell8210	Epithelial cell	0.1514	0.2032	2
Cell8211	Adipocyte	0.2904	0.4214	2
Cell8212	Epithelial cell	0.2918	0.0246	2
Cell8213	Epithelial cell	0.002	0.0875	2
Cell8214	Endothelial cell	0.0946	0.1925	2
Cell8215	Epithelial cell	0.3611	0.7786	2
Cell8216	Adipocyte	0.2795	0.6	2
Cell8217	Endothelial cell	0.3533	0.5987	2
Cell8218	Fibroblast	0.1246	0.9798	2
Cell8219	Epithelial cell	0.1741	0.7216	2
Cell8220	Adipocyte	0.0669	0.3648	2
Cell8221	Endothelial cell	0.446	0.2206	2
Cell8222	Fibroblast	0.0954	0.924	2
Cell8223	Epithelial cell	0.4829	0.6698	2
Cell8224	Adipocyte	0.2413	0.2621	2
Cell8225	Adipocyte	0.0291	0.5702	2
Cell8226	Adipocyte	0.4013	0.2064	2
Cell8227	Epithelial cell	0.1346	0.3477	2
Cell8228	Adipocyte	0.3515	0.105	2
Cell8229	Epithelial cell	0.2293	0.9832	2
Cell8230	Epithelial cell	0.1229	0.2896	2
Cell8231	Epithelial cell	0.2822	0.5895	2
Cell8232	Epithelial cell	0.16	0.8866	2
Cell8233	Adipocyte	0.178	0.1838	2
Cell8234	Epithelial cell	0.0056	0.1894	2
Cell8235	Fibroblast	0.3421	0.8415	2
Cell8236	Epithelial cell	0.3107	0.4382	2
Cell8237	Adipocyte	0.1506	0.6958	2
Cell8238	Immune (myeloid)	0.2862	0.2436	2
Cell8239	Epithelial cell	0.146	0.4499	2
Cell8240	Epithelial cell	0.2293	0.833	2
Cell8241	Epithelial cell	0.1711	0.6066	2
Cell8242	Fibroblast	0.1248	0.1627	2
Cell8243	Adipocyte	0.1684	0.5282	2
Cell8244	Adipocyte	0.4151	0.7616	2
Cell8245	Fibroblast	0.4139	0.2514	2
Cell8246	Epithelial cell	0.0382	0.7127	2
Cell8247	Endothelial cell	0.2511	0.6212	2
Cell8248	Epithelial cell	0.3339	0.7828	2
Cell8249	Epithelial cell	0.3951	0.9353	2
Cell8250	Epithelial cell	0.4769	0.5414	2
Cell8251	Fibroblast	0.1105	0.1682	2
Cell8252	Muscle	0.026	0.9442	2
Cell8253	Epithelial cell	0.0851	0.6799	2
Cell8254	Endothelial cell	0.1336	0.5345	2
Cell8255	Adipocyte	0.2279	0.0725	2
Cell8256	Adipocyte	0.0873	0.5837	2
Cell8257	Epithelial cell	0.0308	0.7822	2
Cell8258	Epithelial cell	0.0141	0.7442	2
Cell8259	Adipocyte	0.3978	0.7621	2
Cell8260	Fibroblast	0.1633	0.1794	2
Cell8261	Immune (myeloid)	0.457	0.5901	2
Cell8262	Adipocyte	0.5399	0.4258	2
Cell8263	Endothelial cell	0.154	0.3098	2
Cell8264	Epithelial cell	0.1646	0.5254	2
Cell8265	Adipocyte	0.4746	0.4277	2
Cell8266	Epithelial cell	0.359	0.5229	2
Cell8267	Epithelial cell	0.0831	0.0036	2
Cell8268	Endothelial cell	0.1467	0.5015	2
Cell8269	Adipocyte	0.3979	0.9071	2
Cell8270	Epithelial cell	0.251	0.405	2
Cell8271	Epithelial cell	0.1792	0.0509	2
Cell8272	Epithelial cell	0.1101	0.8253	2
Cell8273	Endothelial cell	0.1468	0.0288	2
Cell8274	Immune (myeloid)	0.1733	0.2002	2
Cell8275	Fibroblast	0.0733	0.4795	2
Cell8276	Immune (myeloid)	0.1015	0.3272	2
Cell8277	Epithelial cell	0.0764	0.3698	2
Cell8278	Epithelial cell	0.0576	0.2348	2
Cell8279	Epithelial cell	0.1184	0.7506	2
Cell8280	Epithelial cell	0.0034	0.3635	2
Cell8281	Epithelial cell	0.078	0.5083	2
Cell8282	Epithelial cell	0.2348	0.2407	2
Cell8283	Fibroblast	0.2239	0.9206	2
Cell8284	Endothelial cell	0.1044	0.7011	2
Cell8285	Fibroblast	0.0305	0.2803	2
Cell8286	Endothelial cell	0.0585	0.5617	2
Cell8287	Fibroblast	0.393	0.3053	2
Cell8288	Epithelial cell	0.0677	0.4949	2
Cell8289	Epithelial cell	0.2237	0.0091	2
Cell8290	Epithelial cell	0.1165	0.245	2
Cell8291	Immune (myeloid)	0.4063	0.4683	2
Cell8292	Endothelial cell	0.2162	0.5809	2
Cell8293	Epithelial cell	0.402	0.4222	2
Cell8294	Endothelial cell	0.1296	0.1647	2
Cell8295	Epithelial cell	0.0147	0.3133	2
Cell8296	Adipocyte	0.277	0.7097	2
Cell8297	Adipocyte	0.4956	0.4381	2
Cell8298	Endothelial cell	0.1027	0.8927	2
Cell8299	Epithelial cell	0.1153	0.8934	2
Cell8300	Epithelial cell	0.2597	0.5043	2
Cell8301	Immune (myeloid)	0.3074	0.8438	2
Cell8302	Epithelial cell	0.1601	0.439	2
Cell8303	Adipocyte	0.2838	0.5572	2
Cell8304	Endothelial cell	0.1348	0.2815	2
Cell8305	Adipocyte	0.0408	0.0815	2
Cell8306	Epithelial cell	0.4519	0.4746	2
Cell8307	Adipocyte	0.3401	0.0344	2
Cell8308	Immune (myeloid)	0.0208	0.4364	2
Cell8309	Endothelial cell	0.0191	0.7577	2
Cell8310	Adipocyte	0.2459	0.696	2
Cell8311	Immune (myeloid)	0.1528	0.9534	2
Cell8312	Epithelial cell	0.0724	0.5442	2
Cell8313	Adipocyte	0.4185	0.5271	2
Cell8314	Adipocyte	0.041	0.7689	2
Cell8315	Endothelial cell	0.3638	0.5546	2
Cell8316	Adipocyte	0.0098	0.2967	2
Cell8317	Epithelial cell	0.2575	0.4485	2
Cell8318	Immune (myeloid)	0.5226	0.4378	2
Cell8319	Adipocyte	0.1619	0.8813	2
Cell8320	Adipocyte	0.4699	0.532	2
Cell8321	Epithelial cell	0.3358	0.8205	2
Cell8322	Epithelial cell	0.3008	0.8809	2
Cell8323	Immune (myeloid)	0.0264	0.8831	2
Cell8324	Adipocyte	0.4357	0.5163	2
Cell8325	Adipocyte	0.4541	0.4758	2
Cell8326	Adipocyte	0.4349	0.6032	2
Cell8327	Immune (myeloid)	0.4322	0.088	2
Cell8328	Fibroblast	0.1136	0.0575	2
Cell8329	Immune (myeloid)	0.3359	0.8404	2
Cell8330	Fibroblast	0.4347	0.9015	2
Cell8331	Adipocyte	0.4367	0.8842	2
Cell8332	Endothelial cell	0.1625	0.3976	2
Cell8333	Epithelial cell	0.3774	0.0659	2
Cell8334	Muscle	0.4484	0.5541	2
Cell8335	Epithelial cell	0.1301	0.2139	2
Cell8336	Adipocyte	0.0319	0.5975	2
Cell8337	Adipocyte	0.1052	0.3692	2
Cell8338	Endothelial cell	0.1853	0.8031	2
Cell8339	Adipocyte	0.1863	0.5662	2
Cell8340	Adipocyte	0.3452	0.67490000000000006	2
Cell8341	Epithelial cell	0.2497	0.5388	2
Cell8342	Adipocyte	0.2093	0.7128	2
Cell8343	Adipocyte	0.1185	0.4219	2
Cell8344	Epithelial cell	0.2213	0.7568	2
Cell8345	Endothelial cell	0.4305	0.7143	2
Cell8346	Fibroblast	0.3109	0.9177	2
Cell8347	Epithelial cell	0.3438	0.0092	2
Cell8348	Epithelial cell	0.1264	0.0504	2
Cell8349	Fibroblast	0.1606	0.9122	2
Cell8350	Muscle	0.0046	0.8651	2
Cell8351	Adipocyte	0.3416	0.0424	2
Cell8352	Endothelial cell	0.2247	0.4838	2
Cell8353	Adipocyte	0.2971	0.2186	2
Cell8354	Adipocyte	0.1024	0.1814	2
Cell8355	Adipocyte	0.0133	0.6903	2
Cell8356	Endothelial cell	0.4356	0.7038	2
Cell8357	Adipocyte	0.3321	0.8321	2
Cell8358	Endothelial cell	0.3306	0.8634	2
Cell8359	Adipocyte	0.1982	0.2276	2
Cell8360	Adipocyte	0.0263	0.2553	2
Cell8361	Adipocyte	0.3383	0.0735	2
Cell8362	Endothelial cell	0.5173	0.4542	2
Cell8363	Adipocyte	0.1087	0.1915	2
Cell8364	Epithelial cell	0.1208	0.7995	2
Cell8365	Epithelial cell	0.4782	0.4585	2
Cell8366	Adipocyte	0.3202	0.8734	2
Cell8367	Muscle	0.2363	0.8316	2
Cell8368	Epithelial cell	0.1444	0.105	2
Cell8369	Adipocyte	0.4232	0.5866	2
Cell8370	Endothelial cell	0.1185	0.8615	2
Cell8371	Epithelial cell	0.1798	0.6179	2
Cell8372	Epithelial cell	0.2298	0.6517	2
Cell8373	Adipocyte	0.2413	0.227	2
Cell8374	Epithelial cell	0.1118	0.9149	2
Cell8375	Adipocyte	0.3111	0.4987	2
Cell8376	Epithelial cell	0.2955	0.7257	2
Cell8377	Endothelial cell	0.3224	0.7059	2
Cell8378	Epithelial cell	0.2223	0.8893	2
Cell8379	Endothelial cell	0.2255	0.7252	2
Cell8380	Epithelial cell	0.5047	0.4592	2
Cell8381	Endothelial cell	0.1093	0.5386	2
Cell8382	Epithelial cell	0.311	0.2719	2
Cell8383	Epithelial cell	0.314	0.1882	2
Cell8384	Endothelial cell	0.0685	0.9692	2
Cell8385	Epithelial cell	0.1266	0.916	2
Cell8386	Adipocyte	0.1366	0.4935	2
Cell8387	Epithelial cell	0.1234	0.1788	2
Cell8388	Adipocyte	0.3196	0.5454	2
Cell8389	Adipocyte	0.4322	0.3931	2
Cell8390	Adipocyte	0.1156	0.3374	2
Cell8391	Fibroblast	0.1981	0.3977	2
Cell8392	Adipocyte	0.067	0.4543	2
Cell8393	Fibroblast	0.0116	0.4748	2
Cell8394	Immune (myeloid)	0.3925	0.5852	2
Cell8395	Adipocyte	0.2113	0.4789	2
Cell8396	Fibroblast	0.1012	0.8453	2
Cell8397	Epithelial cell	0.2734	0.6621	2
Cell8398	Epithelial cell	0.4449	0.0785	2
Cell8399	Fibroblast	0.5364	0.5668	2
Cell8400	Fibroblast	0.1412	0.6037	2
Cell8401	Endothelial cell	0.0822	0.6962	2
Cell8402	Epithelial cell	0.4385	0.3508	2
Cell8403	Epithelial cell	0.4895	0.6	2
Cell8404	Epithelial cell	0.0577	0.2583	2
Cell8405	Endothelial cell	0.1299	0.0377	2
Cell8406	Epithelial cell	0.3876	0.8801	2
Cell8407	Adipocyte	0.0999	0.7849	2
Cell8408	Epithelial cell	0.2055	0.0371	2
Cell8409	Epithelial cell	0.1572	0.8034	2
Cell8410	Endothelial cell	0.2313	0.6906	2
Cell8411	Epithelial cell	0.1416	0.386	2
Cell8412	Immune (myeloid)	0.0159	0.459	2
Cell8413	Fibroblast	0.4841	0.3141	2
Cell8414	Epithelial cell	0.1403	0.9557	2
Cell8415	Adipocyte	0.2388	0.1424	2
Cell8416	Epithelial cell	0.1964	0.586	2
Cell8417	Fibroblast	0.0271	0.9414	2
Cell8418	Epithelial cell	0.3399	0.0585	2
Cell8419	Epithelial cell	0.4428	0.8398	2
Cell8420	Adipocyte	0.0225	0.0617	2
Cell8421	Endothelial cell	0.0753	0.9737	2
Cell8422	Epithelial cell	0.4659	0.4206	2
Cell8423	Adipocyte	0.1971	0.0674	2
Cell8424	Epithelial cell	0.3514	0.747	2
Cell8425	Epithelial cell	0.4236	0.2323	2
Cell8426	Adipocyte	0.1305	0.4207	2
Cell8427	Adipocyte	0.0345	0.6283	2
Cell8428	Fibroblast	0.4395	0.0727	2
Cell8429	Epithelial cell	0.3085	0.825	2
Cell8430	Epithelial cell	0.3531	0.0597	2
Cell8431	Epithelial cell	0.1827	0.6018	2
Cell8432	Fibroblast	0.0865	0.456	2
Cell8433	Fibroblast	0.2009	0.8888	2
Cell8434	Epithelial cell	0.4482	0.9694	2
Cell8435	Epithelial cell	0.1703	0.9963	2
Cell8436	Adipocyte	0.0176	0.1063	2
Cell8437	Epithelial cell	0.0249	0.6248	2
Cell8438	Muscle	0.037	0.0126	2
Cell8439	Adipocyte	0.1341	0.8238	2
Cell8440	Epithelial cell	0.0186	0.6972	2
Cell8441	Epithelial cell	0.1355	0.6599	2
Cell8442	Epithelial cell	0.5308	0.5449	2
Cell8443	Immune (myeloid)	0.3364	0.6859	2
Cell8444	Adipocyte	0.2432	0.2148	2
Cell8445	Epithelial cell	0.1129	0.2729	2
Cell8446	Fibroblast	0.2482	0.2326	2
Cell8447	Epithelial cell	0.3059	0.442	2
Cell8448	Epithelial cell	0.0872	0.1894	2
Cell8449	Adipocyte	0.3339	0.0581	2
Cell8450	Adipocyte	0.0521	0.6788	2
Cell8451	Endothelial cell	0.1611	0.1288	2
Cell8452	Muscle	0.2447	0.281	2
Cell8453	Fibroblast	0.0019	0.1322	2
Cell8454	Adipocyte	0.0158	0.3003	2
Cell8455	Adipocyte	0.1611	0.2064	2
Cell8456	Epithelial cell	0.3218	0.0579	2
Cell8457	Adipocyte	0.2133	0.6983	2
Cell8458	Fibroblast	0.2052	0.7195	2
Cell8459	Epithelial cell	0.236	0.279	2
Cell8460	Fibroblast	0.3004	0.4986	2
Cell8461	Epithelial cell	0.0357	0.4922	2
Cell8462	Epithelial cell	0.538	0.4495	2
Cell8463	Epithelial cell	0.4413	0.504	2
Cell8464	Epithelial cell	0.1338	0.8869	2
Cell8465	Epithelial cell	0.3706	0.1601	2
Cell8466	Epithelial cell	0.3206	0.857	2
Cell8467	Epithelial cell	0.2717	0.4833	2
Cell8468	Adipocyte	0.0901	0.8268	2
Cell8469	Adipocyte	0.3618	0.8331	2
Cell8470	Epithelial cell	0.3614	0.979	2
Cell8471	Fibroblast	0.3486	0.8974	2
Cell8472	Fibroblast	0.0711	0.4884	2
Cell8473	Fibroblast	0.0136	0.4315	2
Cell8474	Epithelial cell	0.2117	0.7611	2
Cell8475	Epithelial cell	0.0625	0.5576	2
Cell8476	Epithelial cell	0.2822	0.404	2
Cell8477	Adipocyte	0.0227	0.7754	2
Cell8478	Immune (myeloid)	0.0055	0.8405	2
Cell8479	Adipocyte	0.2275	0.2471	2
Cell8480	Epithelial cell	0.3593	0.6021	2
Cell8481	Epithelial cell	0.3781	0.7736	2
Cell8482	Adipocyte	0.0504	0.3828	2
Cell8483	Epithelial cell	0.4047	0.4929	2
Cell8484	Epithelial cell	0.0757	0.6018	2
Cell8485	Adipocyte	0.1235	0.6131	2
Cell8486	Endothelial cell	0.1203	0.1465	2
Cell8487	Adipocyte	0.398	0.5046	2
Cell8488	Adipocyte	0.4487	0.6677	2
Cell8489	Immune (myeloid)	0.0177	0.2786	2
Cell8490	Immune (myeloid)	0.2464	0.0025	2
Cell8491	Epithelial cell	0.0219	0.448	2
Cell8492	Adipocyte	0.1186	0.446	2
Cell8493	Epithelial cell	0.1877	0.2978	2
Cell8494	Epithelial cell	0.1035	0.0998	2
Cell8495	Immune (myeloid)	0.382	0.0731	2
Cell8496	Adipocyte	0.156	0.7981	2
Cell8497	Adipocyte	0.4022	0.4123	2
Cell8498	Adipocyte	0.4734	0.7221	2
Cell8499	Adipocyte	0.4131	0.2812	2
Cell8500	Endothelial cell	0.4203	0.4407	2
Cell8501	Epithelial cell	0.4782	0.6055	2
Cell8502	Fibroblast	0.4107	0.6533	2
Cell8503	Epithelial cell	0.2114	0.3158	2
Cell8504	Endothelial cell	0.2897	0.8808	2
Cell8505	Immune (myeloid)	0.3113	0.0903	2
Cell8506	Epithelial cell	0.1087	0.5033	2
Cell8507	Epithelial cell	0.187	0.9846	2
Cell8508	Adipocyte	0.4257	0.4521	2
Cell8509	Epithelial cell	0.3058	0.61240000000000006	2
Cell8510	Endothelial cell	0.3219	0.4583	2
Cell8511	Adipocyte	0.3939	0.2444	2
Cell8512	Endothelial cell	0.174	0.904	2
Cell8513	Epithelial cell	0.4616	0.7038	2
Cell8514	Epithelial cell	0.1247	0.9935	2
Cell8515	Adipocyte	0.0326	0.541	2
Cell8516	Adipocyte	0.1974	0.9361	2
Cell8517	Endothelial cell	0.1228	0.2578	2
Cell8518	Endothelial cell	0.2868	0.0849	2
Cell8519	Epithelial cell	0.2467	0.2474	2
Cell8520	Adipocyte	0.3055	0.4457	2
Cell8521	Epithelial cell	0.0208	0.2271	2
Cell8522	Epithelial cell	0.2881	0.8312	2
Cell8523	Endothelial cell	0.0126	0.0537	2
Cell8524	Adipocyte	0.2152	0.3901	2
Cell8525	Fibroblast	0.3291	0.0134	2
Cell8526	Adipocyte	0.4271	0.1112	2
Cell8527	Epithelial cell	0.3219	0.3646	2
Cell8528	Epithelial cell	0.5026	0.5291	2
Cell8529	Epithelial cell	0.1402	0.8121	2
Cell8530	Fibroblast	0.3536	0.768	2
Cell8531	Fibroblast	0.0279	0.2387	2
Cell8532	Adipocyte	0.0417	0.5814	2
Cell8533	Epithelial cell	0.1112	0.5902	2
Cell8534	Adipocyte	0.0282	0.4413	2
Cell8535	Fibroblast	0.2719	0.1049	2
Cell8536	Adipocyte	0.39	0.4514	2
Cell8537	Fibroblast	0.152	0.292	2
Cell8538	Adipocyte	0.4759	0.3557	2
Cell8539	Adipocyte	0.3129	0.5253	2
Cell8540	Adipocyte	0.4093	0.2143	2
Cell8541	Epithelial cell	0.431	0.3194	2
Cell8542	Adipocyte	0.4284	0.8993	2
Cell8543	Endothelial cell	0.5498	0.3896	2
Cell8544	Epithelial cell	0.0124	0.8885	2
Cell8545	Endothelial cell	0.1315	0.5788	2
Cell8546	Epithelial cell	0.3386	0.6239	2
Cell8547	Fibroblast	0.1833	0.7052	2
Cell8548	Adipocyte	0.1819	0.7174	2
Cell8549	Fibroblast	0.4083	0.3141	2
Cell8550	Epithelial cell	0.1693	0.1124	2
Cell8551	Adipocyte	0.0656	0.2828	2
Cell8552	Adipocyte	0.2638	0.1801	2
Cell8553	Epithelial cell	0.3892	0.1293	2
Cell8554	Adipocyte	1e-4	0.702	2
Cell8555	Epithelial cell	0.045	0.0238	2
Cell8556	Adipocyte	0.5223	0.5308	2
Cell8557	Epithelial cell	0.1701	0.3184	2
Cell8558	Epithelial cell	0.2994	0.648	2
